INTERVALSTARTTIME_PST,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,LMP_Price_Per_MWh,Wind_MW,Solar_MW,Demand_MW,Fuel_Price,TimeStamp,Year,Month,Day,Hour,Time,Weekday,Weekend
2019-10-06 03:00:00+00:00,2019-10-06 10:00:00+00:00,2019-10-06T11:00:00-00:00,2019-10-06,4,31.802190000000003,331.36,0.0,19386.22,3.74,2019-10-06 03:00:00+00:00,2019,10,6,3,03:00:00,6,0
2019-10-06 04:00:00+00:00,2019-10-06 11:00:00+00:00,2019-10-06T12:00:00-00:00,2019-10-06,5,32.65375,346.56,0.0,19340.7,3.74,2019-10-06 04:00:00+00:00,2019,10,6,4,04:00:00,6,0
2019-10-06 05:00:00+00:00,2019-10-06 12:00:00+00:00,2019-10-06T13:00:00-00:00,2019-10-06,6,32.12767,338.74,0.0,19698.73,3.74,2019-10-06 05:00:00+00:00,2019,10,6,5,05:00:00,6,0
2019-10-06 06:00:00+00:00,2019-10-06 13:00:00+00:00,2019-10-06T14:00:00-00:00,2019-10-06,7,36.17367,344.49,0.2,20214.87,3.74,2019-10-06 06:00:00+00:00,2019,10,6,6,06:00:00,6,0
2019-10-06 07:00:00+00:00,2019-10-06 14:00:00+00:00,2019-10-06T15:00:00-00:00,2019-10-06,8,31.72165,334.61,169.94,20071.23,3.74,2019-10-06 07:00:00+00:00,2019,10,6,7,07:00:00,6,0
2019-10-06 08:00:00+00:00,2019-10-06 15:00:00+00:00,2019-10-06T16:00:00-00:00,2019-10-06,9,26.11705,303.43,846.33,19939.04,3.74,2019-10-06 08:00:00+00:00,2019,10,6,8,08:00:00,6,0
2019-10-06 09:00:00+00:00,2019-10-06 16:00:00+00:00,2019-10-06T17:00:00-00:00,2019-10-06,10,15.843329999999998,245.48,1165.28,19912.9,3.74,2019-10-06 09:00:00+00:00,2019,10,6,9,09:00:00,6,0
2019-10-06 10:00:00+00:00,2019-10-06 17:00:00+00:00,2019-10-06T18:00:00-00:00,2019-10-06,11,12.84305,237.42,1233.74,19867.22,3.74,2019-10-06 10:00:00+00:00,2019,10,6,10,10:00:00,6,0
2019-10-06 11:00:00+00:00,2019-10-06 18:00:00+00:00,2019-10-06T19:00:00-00:00,2019-10-06,12,16.59081,195.88,1236.06,20231.2,3.74,2019-10-06 11:00:00+00:00,2019,10,6,11,11:00:00,6,0
2019-10-06 12:00:00+00:00,2019-10-06 19:00:00+00:00,2019-10-06T20:00:00-00:00,2019-10-06,13,19.69025,145.37,1212.15,20893.1,3.74,2019-10-06 12:00:00+00:00,2019,10,6,12,12:00:00,6,0
2019-10-06 13:00:00+00:00,2019-10-06 20:00:00+00:00,2019-10-06T21:00:00-00:00,2019-10-06,14,25.6628,96.2,1212.03,22141.67,3.74,2019-10-06 13:00:00+00:00,2019,10,6,13,13:00:00,6,0
2019-10-06 14:00:00+00:00,2019-10-06 21:00:00+00:00,2019-10-06T22:00:00-00:00,2019-10-06,15,28.107290000000003,57.86,1222.69,23521.71,3.74,2019-10-06 14:00:00+00:00,2019,10,6,14,14:00:00,6,0
2019-10-06 15:00:00+00:00,2019-10-06 22:00:00+00:00,2019-10-06T23:00:00-00:00,2019-10-06,16,29.10455,27.95,1181.02,25139.36,3.74,2019-10-06 15:00:00+00:00,2019,10,6,15,15:00:00,6,0
2019-10-06 16:00:00+00:00,2019-10-06 23:00:00+00:00,2019-10-07T00:00:00-00:00,2019-10-06,17,31.57788,18.27,1048.2,26687.97,3.74,2019-10-06 16:00:00+00:00,2019,10,6,16,16:00:00,6,0
2019-10-06 17:00:00+00:00,2019-10-07 00:00:00+00:00,2019-10-07T01:00:00-00:00,2019-10-06,18,43.56731,15.88,521.23,27836.94,3.74,2019-10-06 17:00:00+00:00,2019,10,6,17,17:00:00,6,0
2019-10-06 18:00:00+00:00,2019-10-07 01:00:00+00:00,2019-10-07T02:00:00-00:00,2019-10-06,19,66.78721999999999,14.65,50.29,28689.91,3.74,2019-10-06 18:00:00+00:00,2019,10,6,18,18:00:00,6,0
2019-10-06 19:00:00+00:00,2019-10-07 02:00:00+00:00,2019-10-07T03:00:00-00:00,2019-10-06,20,64.50749,20.99,0.79,29084.41,3.74,2019-10-06 19:00:00+00:00,2019,10,6,19,19:00:00,6,0
2019-10-06 20:00:00+00:00,2019-10-07 03:00:00+00:00,2019-10-07T04:00:00-00:00,2019-10-06,21,45.15437,35.86,0.0,28041.25,3.74,2019-10-06 20:00:00+00:00,2019,10,6,20,20:00:00,6,0
2019-10-06 21:00:00+00:00,2019-10-07 04:00:00+00:00,2019-10-07T05:00:00-00:00,2019-10-06,22,42.49653,49.18,0.0,26515.81,3.74,2019-10-06 21:00:00+00:00,2019,10,6,21,21:00:00,6,0
2019-10-06 22:00:00+00:00,2019-10-07 05:00:00+00:00,2019-10-07T06:00:00-00:00,2019-10-06,23,39.37008,73.8,0.0,24577.5,3.74,2019-10-06 22:00:00+00:00,2019,10,6,22,22:00:00,6,0
2019-10-06 23:00:00+00:00,2019-10-07 06:00:00+00:00,2019-10-07T07:00:00-00:00,2019-10-06,24,34.43844,86.79,0.0,22705.8,3.74,2019-10-06 23:00:00+00:00,2019,10,6,23,23:00:00,6,0
2019-10-07 00:00:00+00:00,2019-10-07 07:00:00+00:00,2019-10-07T08:00:00-00:00,2019-10-07,1,33.1831,65.14,0.0,21403.26,3.74,2019-10-07 00:00:00+00:00,2019,10,7,0,00:00:00,0,0
2019-10-07 01:00:00+00:00,2019-10-07 08:00:00+00:00,2019-10-07T09:00:00-00:00,2019-10-07,2,32.14682,61.25,0.0,20540.03,3.74,2019-10-07 01:00:00+00:00,2019,10,7,1,01:00:00,0,0
2019-10-07 02:00:00+00:00,2019-10-07 09:00:00+00:00,2019-10-07T10:00:00-00:00,2019-10-07,3,31.27713,56.21,0.0,20002.89,3.74,2019-10-07 02:00:00+00:00,2019,10,7,2,02:00:00,0,0
2019-10-07 03:00:00+00:00,2019-10-07 10:00:00+00:00,2019-10-07T11:00:00-00:00,2019-10-07,4,31.201320000000003,54.72,0.0,19868.38,3.74,2019-10-07 03:00:00+00:00,2019,10,7,3,03:00:00,0,0
2019-10-07 04:00:00+00:00,2019-10-07 11:00:00+00:00,2019-10-07T12:00:00-00:00,2019-10-07,5,32.12901,57.87,0.0,20349.9,3.74,2019-10-07 04:00:00+00:00,2019,10,7,4,04:00:00,0,0
2019-10-07 05:00:00+00:00,2019-10-07 12:00:00+00:00,2019-10-07T13:00:00-00:00,2019-10-07,6,37.36488,60.47,0.0,21726.13,3.74,2019-10-07 05:00:00+00:00,2019,10,7,5,05:00:00,0,0
2019-10-07 06:00:00+00:00,2019-10-07 13:00:00+00:00,2019-10-07T14:00:00-00:00,2019-10-07,7,44.77766,61.34,0.14,23925.16,3.74,2019-10-07 06:00:00+00:00,2019,10,7,6,06:00:00,0,0
2019-10-07 07:00:00+00:00,2019-10-07 14:00:00+00:00,2019-10-07T15:00:00-00:00,2019-10-07,8,41.60711,58.48,164.91,24888.09,3.74,2019-10-07 07:00:00+00:00,2019,10,7,7,07:00:00,0,0
2019-10-07 08:00:00+00:00,2019-10-07 15:00:00+00:00,2019-10-07T16:00:00-00:00,2019-10-07,9,29.934140000000003,48.86,896.6,24975.17,3.74,2019-10-07 08:00:00+00:00,2019,10,7,8,08:00:00,0,0
2019-10-07 09:00:00+00:00,2019-10-07 16:00:00+00:00,2019-10-07T17:00:00-00:00,2019-10-07,10,26.529559999999996,42.73,1270.77,24888.86,3.74,2019-10-07 09:00:00+00:00,2019,10,7,9,09:00:00,0,0
2019-10-07 10:00:00+00:00,2019-10-07 17:00:00+00:00,2019-10-07T18:00:00-00:00,2019-10-07,11,24.72198,29.34,1307.41,25046.57,3.74,2019-10-07 10:00:00+00:00,2019,10,7,10,10:00:00,0,0
2019-10-07 11:00:00+00:00,2019-10-07 18:00:00+00:00,2019-10-07T19:00:00-00:00,2019-10-07,12,26.894379999999998,18.86,1298.7,25472.08,3.74,2019-10-07 11:00:00+00:00,2019,10,7,11,11:00:00,0,0
2019-10-07 12:00:00+00:00,2019-10-07 19:00:00+00:00,2019-10-07T20:00:00-00:00,2019-10-07,13,28.794320000000003,14.2,1285.34,26120.21,3.74,2019-10-07 12:00:00+00:00,2019,10,7,12,12:00:00,0,0
2019-10-07 13:00:00+00:00,2019-10-07 20:00:00+00:00,2019-10-07T21:00:00-00:00,2019-10-07,14,34.210409999999996,20.78,1283.71,27347.14,3.74,2019-10-07 13:00:00+00:00,2019,10,7,13,13:00:00,0,0
2019-10-07 14:00:00+00:00,2019-10-07 21:00:00+00:00,2019-10-07T22:00:00-00:00,2019-10-07,15,34.33948,26.51,1306.74,28652.68,3.74,2019-10-07 14:00:00+00:00,2019,10,7,14,14:00:00,0,0
2019-10-07 15:00:00+00:00,2019-10-07 22:00:00+00:00,2019-10-07T23:00:00-00:00,2019-10-07,16,37.25125,39.65,1298.4,30115.31,3.74,2019-10-07 15:00:00+00:00,2019,10,7,15,15:00:00,0,0
2019-10-07 16:00:00+00:00,2019-10-07 23:00:00+00:00,2019-10-08T00:00:00-00:00,2019-10-07,17,39.16758,59.52,1172.2,31363.03,3.74,2019-10-07 16:00:00+00:00,2019,10,7,16,16:00:00,0,0
2019-10-07 17:00:00+00:00,2019-10-08 00:00:00+00:00,2019-10-08T01:00:00-00:00,2019-10-07,18,55.478809999999996,94.14,578.71,32122.77,3.74,2019-10-07 17:00:00+00:00,2019,10,7,17,17:00:00,0,0
2019-10-07 18:00:00+00:00,2019-10-08 01:00:00+00:00,2019-10-08T02:00:00-00:00,2019-10-07,19,94.60054000000001,165.7,54.47,32526.19,3.74,2019-10-07 18:00:00+00:00,2019,10,7,18,18:00:00,0,0
2019-10-07 19:00:00+00:00,2019-10-08 02:00:00+00:00,2019-10-08T03:00:00-00:00,2019-10-07,20,68.77866,229.72,1.48,32557.72,3.74,2019-10-07 19:00:00+00:00,2019,10,7,19,19:00:00,0,0
2019-10-07 20:00:00+00:00,2019-10-08 03:00:00+00:00,2019-10-08T04:00:00-00:00,2019-10-07,21,48.68615,279.88,0.0,31015.9,3.74,2019-10-07 20:00:00+00:00,2019,10,7,20,20:00:00,0,0
2019-10-07 21:00:00+00:00,2019-10-08 04:00:00+00:00,2019-10-08T05:00:00-00:00,2019-10-07,22,41.50943,313.31,0.0,29081.56,3.74,2019-10-07 21:00:00+00:00,2019,10,7,21,21:00:00,0,0
2019-10-07 22:00:00+00:00,2019-10-08 05:00:00+00:00,2019-10-08T06:00:00-00:00,2019-10-07,23,38.05236,334.41,0.0,26589.51,3.74,2019-10-07 22:00:00+00:00,2019,10,7,22,22:00:00,0,0
2019-10-07 23:00:00+00:00,2019-10-08 06:00:00+00:00,2019-10-08T07:00:00-00:00,2019-10-07,24,35.80087,360.39,0.0,24407.09,3.74,2019-10-07 23:00:00+00:00,2019,10,7,23,23:00:00,0,0
2019-10-08 00:00:00+00:00,2019-10-08 07:00:00+00:00,2019-10-08T08:00:00-00:00,2019-10-08,1,30.596090000000004,313.71,0.0,22730.44,3.88,2019-10-08 00:00:00+00:00,2019,10,8,0,00:00:00,1,0
2019-10-08 01:00:00+00:00,2019-10-08 08:00:00+00:00,2019-10-08T09:00:00-00:00,2019-10-08,2,29.16292,292.97,0.0,21737.7,3.88,2019-10-08 01:00:00+00:00,2019,10,8,1,01:00:00,1,0
2019-10-08 02:00:00+00:00,2019-10-08 09:00:00+00:00,2019-10-08T10:00:00-00:00,2019-10-08,3,27.49768,271.36,0.0,21075.35,3.88,2019-10-08 02:00:00+00:00,2019,10,8,2,02:00:00,1,0
2019-10-08 03:00:00+00:00,2019-10-08 10:00:00+00:00,2019-10-08T11:00:00-00:00,2019-10-08,4,27.62585,250.45,0.0,20826.27,3.88,2019-10-08 03:00:00+00:00,2019,10,8,3,03:00:00,1,0
2019-10-08 04:00:00+00:00,2019-10-08 11:00:00+00:00,2019-10-08T12:00:00-00:00,2019-10-08,5,28.65648,228.78,0.0,21232.38,3.88,2019-10-08 04:00:00+00:00,2019,10,8,4,04:00:00,1,0
2019-10-08 05:00:00+00:00,2019-10-08 12:00:00+00:00,2019-10-08T13:00:00-00:00,2019-10-08,6,36.3159,204.44,0.0,22481.52,3.88,2019-10-08 05:00:00+00:00,2019,10,8,5,05:00:00,1,0
2019-10-08 06:00:00+00:00,2019-10-08 13:00:00+00:00,2019-10-08T14:00:00-00:00,2019-10-08,7,49.44085,124.5,0.14,24690.79,3.88,2019-10-08 06:00:00+00:00,2019,10,8,6,06:00:00,1,0
2019-10-08 07:00:00+00:00,2019-10-08 14:00:00+00:00,2019-10-08T15:00:00-00:00,2019-10-08,8,42.56416,122.31,159.59,25666.56,3.88,2019-10-08 07:00:00+00:00,2019,10,8,7,07:00:00,1,0
2019-10-08 08:00:00+00:00,2019-10-08 15:00:00+00:00,2019-10-08T16:00:00-00:00,2019-10-08,9,30.440459999999998,101.27,833.16,25629.35,3.88,2019-10-08 08:00:00+00:00,2019,10,8,8,08:00:00,1,0
2019-10-08 09:00:00+00:00,2019-10-08 16:00:00+00:00,2019-10-08T17:00:00-00:00,2019-10-08,10,22.78315,77.99,1111.99,25436.51,3.88,2019-10-08 09:00:00+00:00,2019,10,8,9,09:00:00,1,0
2019-10-08 10:00:00+00:00,2019-10-08 17:00:00+00:00,2019-10-08T18:00:00-00:00,2019-10-08,11,22.00517,60.84,1126.02,25428.31,3.88,2019-10-08 10:00:00+00:00,2019,10,8,10,10:00:00,1,0
2019-10-08 11:00:00+00:00,2019-10-08 18:00:00+00:00,2019-10-08T19:00:00-00:00,2019-10-08,12,21.93311,67.2,1070.18,25664.01,3.88,2019-10-08 11:00:00+00:00,2019,10,8,11,11:00:00,1,0
2019-10-08 12:00:00+00:00,2019-10-08 19:00:00+00:00,2019-10-08T20:00:00-00:00,2019-10-08,13,24.58464,88.98,1049.2,26158.48,3.88,2019-10-08 12:00:00+00:00,2019,10,8,12,12:00:00,1,0
2019-10-08 13:00:00+00:00,2019-10-08 20:00:00+00:00,2019-10-08T21:00:00-00:00,2019-10-08,14,28.93416,111.06,1079.71,27260.65,3.88,2019-10-08 13:00:00+00:00,2019,10,8,13,13:00:00,1,0
2019-10-08 14:00:00+00:00,2019-10-08 21:00:00+00:00,2019-10-08T22:00:00-00:00,2019-10-08,15,30.32875,153.15,1096.41,28505.76,3.88,2019-10-08 14:00:00+00:00,2019,10,8,14,14:00:00,1,0
2019-10-08 15:00:00+00:00,2019-10-08 22:00:00+00:00,2019-10-08T23:00:00-00:00,2019-10-08,16,35.623870000000004,226.14,1074.78,29907.84,3.88,2019-10-08 15:00:00+00:00,2019,10,8,15,15:00:00,1,0
2019-10-08 16:00:00+00:00,2019-10-08 23:00:00+00:00,2019-10-09T00:00:00-00:00,2019-10-08,17,37.038059999999994,303.08,974.89,31033.86,3.88,2019-10-08 16:00:00+00:00,2019,10,8,16,16:00:00,1,0
2019-10-08 17:00:00+00:00,2019-10-09 00:00:00+00:00,2019-10-09T01:00:00-00:00,2019-10-08,18,50.95028,334.71,487.11,31700.05,3.88,2019-10-08 17:00:00+00:00,2019,10,8,17,17:00:00,1,0
2019-10-08 18:00:00+00:00,2019-10-09 01:00:00+00:00,2019-10-09T02:00:00-00:00,2019-10-08,19,77.06779,369.71,46.05,32116.56,3.88,2019-10-08 18:00:00+00:00,2019,10,8,18,18:00:00,1,0
2019-10-08 19:00:00+00:00,2019-10-09 02:00:00+00:00,2019-10-09T03:00:00-00:00,2019-10-08,20,61.76563,620.85,0.57,32271.77,3.88,2019-10-08 19:00:00+00:00,2019,10,8,19,19:00:00,1,0
2019-10-08 20:00:00+00:00,2019-10-09 03:00:00+00:00,2019-10-09T04:00:00-00:00,2019-10-08,21,47.125840000000004,673.16,0.0,30767.58,3.88,2019-10-08 20:00:00+00:00,2019,10,8,20,20:00:00,1,0
2019-10-08 21:00:00+00:00,2019-10-09 04:00:00+00:00,2019-10-09T05:00:00-00:00,2019-10-08,22,39.28753,766.42,0.0,28758.68,3.88,2019-10-08 21:00:00+00:00,2019,10,8,21,21:00:00,1,0
2019-10-08 22:00:00+00:00,2019-10-09 05:00:00+00:00,2019-10-09T06:00:00-00:00,2019-10-08,23,35.03363,811.92,0.0,26293.81,3.88,2019-10-08 22:00:00+00:00,2019,10,8,22,22:00:00,1,0
2019-10-08 23:00:00+00:00,2019-10-09 06:00:00+00:00,2019-10-09T07:00:00-00:00,2019-10-08,24,30.10172,787.84,0.0,24158.92,3.88,2019-10-08 23:00:00+00:00,2019,10,8,23,23:00:00,1,0
2019-10-09 00:00:00+00:00,2019-10-09 07:00:00+00:00,2019-10-09T08:00:00-00:00,2019-10-09,1,32.31927,833.14,0.0,22843.51,4.03,2019-10-09 00:00:00+00:00,2019,10,9,0,00:00:00,2,0
2019-10-09 01:00:00+00:00,2019-10-09 08:00:00+00:00,2019-10-09T09:00:00-00:00,2019-10-09,2,29.299429999999997,809.63,0.0,21871.24,4.03,2019-10-09 01:00:00+00:00,2019,10,9,1,01:00:00,2,0
2019-10-09 02:00:00+00:00,2019-10-09 09:00:00+00:00,2019-10-09T10:00:00-00:00,2019-10-09,3,28.108490000000003,759.79,0.0,21272.64,4.03,2019-10-09 02:00:00+00:00,2019,10,9,2,02:00:00,2,0
2019-10-09 03:00:00+00:00,2019-10-09 10:00:00+00:00,2019-10-09T11:00:00-00:00,2019-10-09,4,28.96627,679.66,0.0,21023.38,4.03,2019-10-09 03:00:00+00:00,2019,10,9,3,03:00:00,2,0
2019-10-09 04:00:00+00:00,2019-10-09 11:00:00+00:00,2019-10-09T12:00:00-00:00,2019-10-09,5,31.275679999999998,597.71,0.0,21423.44,4.03,2019-10-09 04:00:00+00:00,2019,10,9,4,04:00:00,2,0
2019-10-09 05:00:00+00:00,2019-10-09 12:00:00+00:00,2019-10-09T13:00:00-00:00,2019-10-09,6,37.93316,506.5,0.0,22685.05,4.03,2019-10-09 05:00:00+00:00,2019,10,9,5,05:00:00,2,0
2019-10-09 06:00:00+00:00,2019-10-09 13:00:00+00:00,2019-10-09T14:00:00-00:00,2019-10-09,7,47.33852,520.5,0.05,24942.86,4.03,2019-10-09 06:00:00+00:00,2019,10,9,6,06:00:00,2,0
2019-10-09 07:00:00+00:00,2019-10-09 14:00:00+00:00,2019-10-09T15:00:00-00:00,2019-10-09,8,41.09174,630.37,164.14,25935.54,4.03,2019-10-09 07:00:00+00:00,2019,10,9,7,07:00:00,2,0
2019-10-09 08:00:00+00:00,2019-10-09 15:00:00+00:00,2019-10-09T16:00:00-00:00,2019-10-09,9,29.886840000000003,736.3,927.29,25884.16,4.03,2019-10-09 08:00:00+00:00,2019,10,9,8,08:00:00,2,0
2019-10-09 09:00:00+00:00,2019-10-09 16:00:00+00:00,2019-10-09T17:00:00-00:00,2019-10-09,10,21.178539999999998,884.34,1276.93,25526.29,4.03,2019-10-09 09:00:00+00:00,2019,10,9,9,09:00:00,2,0
2019-10-09 10:00:00+00:00,2019-10-09 17:00:00+00:00,2019-10-09T18:00:00-00:00,2019-10-09,11,17.464579999999998,886.99,1314.94,25372.76,4.03,2019-10-09 10:00:00+00:00,2019,10,9,10,10:00:00,2,0
2019-10-09 11:00:00+00:00,2019-10-09 18:00:00+00:00,2019-10-09T19:00:00-00:00,2019-10-09,12,14.57427,887.41,1306.44,25361.1,4.03,2019-10-09 11:00:00+00:00,2019,10,9,11,11:00:00,2,0
2019-10-09 12:00:00+00:00,2019-10-09 19:00:00+00:00,2019-10-09T20:00:00-00:00,2019-10-09,13,17.39229,881.83,1294.4,25392.16,4.03,2019-10-09 12:00:00+00:00,2019,10,9,12,12:00:00,2,0
2019-10-09 13:00:00+00:00,2019-10-09 20:00:00+00:00,2019-10-09T21:00:00-00:00,2019-10-09,14,19.55866,878.25,1293.88,25952.69,4.03,2019-10-09 13:00:00+00:00,2019,10,9,13,13:00:00,2,0
2019-10-09 14:00:00+00:00,2019-10-09 21:00:00+00:00,2019-10-09T22:00:00-00:00,2019-10-09,15,21.54903,882.17,1317.23,26742.74,4.03,2019-10-09 14:00:00+00:00,2019,10,9,14,14:00:00,2,0
2019-10-09 15:00:00+00:00,2019-10-09 22:00:00+00:00,2019-10-09T23:00:00-00:00,2019-10-09,16,28.115879999999997,886.36,1308.24,27773.99,4.03,2019-10-09 15:00:00+00:00,2019,10,9,15,15:00:00,2,0
2019-10-09 16:00:00+00:00,2019-10-09 23:00:00+00:00,2019-10-10T00:00:00-00:00,2019-10-09,17,27.9276,905.3,1181.04,28737.69,4.03,2019-10-09 16:00:00+00:00,2019,10,9,16,16:00:00,2,0
2019-10-09 17:00:00+00:00,2019-10-10 00:00:00+00:00,2019-10-10T01:00:00-00:00,2019-10-09,18,52.71191999999999,903.32,577.09,29149.43,4.03,2019-10-09 17:00:00+00:00,2019,10,9,17,17:00:00,2,0
2019-10-09 18:00:00+00:00,2019-10-10 01:00:00+00:00,2019-10-10T02:00:00-00:00,2019-10-09,19,68.36793,914.1,49.41,29637.06,4.03,2019-10-09 18:00:00+00:00,2019,10,9,18,18:00:00,2,0
2019-10-09 19:00:00+00:00,2019-10-10 02:00:00+00:00,2019-10-10T03:00:00-00:00,2019-10-09,20,63.448280000000004,997.09,1.51,30050.63,4.03,2019-10-09 19:00:00+00:00,2019,10,9,19,19:00:00,2,0
2019-10-09 20:00:00+00:00,2019-10-10 03:00:00+00:00,2019-10-10T04:00:00-00:00,2019-10-09,21,48.53629,1067.98,0.0,28990.06,4.03,2019-10-09 20:00:00+00:00,2019,10,9,20,20:00:00,2,0
2019-10-09 21:00:00+00:00,2019-10-10 04:00:00+00:00,2019-10-10T05:00:00-00:00,2019-10-09,22,40.19145,1100.81,0.0,27339.74,4.03,2019-10-09 21:00:00+00:00,2019,10,9,21,21:00:00,2,0
2019-10-09 22:00:00+00:00,2019-10-10 05:00:00+00:00,2019-10-10T06:00:00-00:00,2019-10-09,23,37.87491,1121.49,0.0,25296.35,4.03,2019-10-09 22:00:00+00:00,2019,10,9,22,22:00:00,2,0
2019-10-09 23:00:00+00:00,2019-10-10 06:00:00+00:00,2019-10-10T07:00:00-00:00,2019-10-09,24,33.83212,1144.82,0.0,23438.2,4.03,2019-10-09 23:00:00+00:00,2019,10,9,23,23:00:00,2,0
2019-10-10 00:00:00+00:00,2019-10-10 07:00:00+00:00,2019-10-10T08:00:00-00:00,2019-10-10,1,30.06703,1106.46,0.0,21934.7,3.98,2019-10-10 00:00:00+00:00,2019,10,10,0,00:00:00,3,0
2019-10-10 01:00:00+00:00,2019-10-10 08:00:00+00:00,2019-10-10T09:00:00-00:00,2019-10-10,2,30.4262,1111.59,0.0,21039.39,3.98,2019-10-10 01:00:00+00:00,2019,10,10,1,01:00:00,3,0
2019-10-10 02:00:00+00:00,2019-10-10 09:00:00+00:00,2019-10-10T10:00:00-00:00,2019-10-10,3,30.07217,1111.69,0.0,20513.88,3.98,2019-10-10 02:00:00+00:00,2019,10,10,2,02:00:00,3,0
2019-10-10 03:00:00+00:00,2019-10-10 10:00:00+00:00,2019-10-10T11:00:00-00:00,2019-10-10,4,30.25562,1114.2,0.0,20268.59,3.98,2019-10-10 03:00:00+00:00,2019,10,10,3,03:00:00,3,0
2019-10-10 04:00:00+00:00,2019-10-10 11:00:00+00:00,2019-10-10T12:00:00-00:00,2019-10-10,5,31.71329,1105.75,0.0,20688.56,3.98,2019-10-10 04:00:00+00:00,2019,10,10,4,04:00:00,3,0
2019-10-10 05:00:00+00:00,2019-10-10 12:00:00+00:00,2019-10-10T13:00:00-00:00,2019-10-10,6,37.76402,1087.79,0.0,22073.88,3.98,2019-10-10 05:00:00+00:00,2019,10,10,5,05:00:00,3,0
2019-10-10 06:00:00+00:00,2019-10-10 13:00:00+00:00,2019-10-10T14:00:00-00:00,2019-10-10,7,46.08351,1052.31,0.05,24372.65,3.98,2019-10-10 06:00:00+00:00,2019,10,10,6,06:00:00,3,0
2019-10-10 07:00:00+00:00,2019-10-10 14:00:00+00:00,2019-10-10T15:00:00-00:00,2019-10-10,8,39.743590000000005,1019.98,162.94,25288.76,3.98,2019-10-10 07:00:00+00:00,2019,10,10,7,07:00:00,3,0
2019-10-10 08:00:00+00:00,2019-10-10 15:00:00+00:00,2019-10-10T16:00:00-00:00,2019-10-10,9,30.934790000000003,1009.95,937.71,24887.52,3.98,2019-10-10 08:00:00+00:00,2019,10,10,8,08:00:00,3,0
2019-10-10 09:00:00+00:00,2019-10-10 16:00:00+00:00,2019-10-10T17:00:00-00:00,2019-10-10,10,22.0948,985.58,1269.27,24306.06,3.98,2019-10-10 09:00:00+00:00,2019,10,10,9,09:00:00,3,0
2019-10-10 10:00:00+00:00,2019-10-10 17:00:00+00:00,2019-10-10T18:00:00-00:00,2019-10-10,11,21.77573,910.85,1303.2,23888.44,3.98,2019-10-10 10:00:00+00:00,2019,10,10,10,10:00:00,3,0
2019-10-10 11:00:00+00:00,2019-10-10 18:00:00+00:00,2019-10-10T19:00:00-00:00,2019-10-10,12,20.01383,798.24,1291.26,23803.51,3.98,2019-10-10 11:00:00+00:00,2019,10,10,11,11:00:00,3,0
2019-10-10 12:00:00+00:00,2019-10-10 19:00:00+00:00,2019-10-10T20:00:00-00:00,2019-10-10,13,22.33867,646.31,1200.31,23861.42,3.98,2019-10-10 12:00:00+00:00,2019,10,10,12,12:00:00,3,0
2019-10-10 13:00:00+00:00,2019-10-10 20:00:00+00:00,2019-10-10T21:00:00-00:00,2019-10-10,14,26.06082,489.54,1178.59,24357.76,3.98,2019-10-10 13:00:00+00:00,2019,10,10,13,13:00:00,3,0
2019-10-10 14:00:00+00:00,2019-10-10 21:00:00+00:00,2019-10-10T22:00:00-00:00,2019-10-10,15,29.27693,363.04,1163.75,25195.16,3.98,2019-10-10 14:00:00+00:00,2019,10,10,14,14:00:00,3,0
2019-10-10 15:00:00+00:00,2019-10-10 22:00:00+00:00,2019-10-10T23:00:00-00:00,2019-10-10,16,30.972920000000002,271.1,1120.52,26218.08,3.98,2019-10-10 15:00:00+00:00,2019,10,10,15,15:00:00,3,0
2019-10-10 16:00:00+00:00,2019-10-10 23:00:00+00:00,2019-10-11T00:00:00-00:00,2019-10-10,17,31.74245,216.59,992.98,27103.19,3.98,2019-10-10 16:00:00+00:00,2019,10,10,16,16:00:00,3,0
2019-10-10 17:00:00+00:00,2019-10-11 00:00:00+00:00,2019-10-11T01:00:00-00:00,2019-10-10,18,43.22661,170.4,464.56,27790.42,3.98,2019-10-10 17:00:00+00:00,2019,10,10,17,17:00:00,3,0
2019-10-10 18:00:00+00:00,2019-10-11 01:00:00+00:00,2019-10-11T02:00:00-00:00,2019-10-10,19,67.46253,165.08,37.83,28758.72,3.98,2019-10-10 18:00:00+00:00,2019,10,10,18,18:00:00,3,0
2019-10-10 19:00:00+00:00,2019-10-11 02:00:00+00:00,2019-10-11T03:00:00-00:00,2019-10-10,20,57.47291,158.07,0.51,29322.13,3.98,2019-10-10 19:00:00+00:00,2019,10,10,19,19:00:00,3,0
2019-10-10 20:00:00+00:00,2019-10-11 03:00:00+00:00,2019-10-11T04:00:00-00:00,2019-10-10,21,46.84499,150.34,0.0,28273.48,3.98,2019-10-10 20:00:00+00:00,2019,10,10,20,20:00:00,3,0
2019-10-10 21:00:00+00:00,2019-10-11 04:00:00+00:00,2019-10-11T05:00:00-00:00,2019-10-10,22,42.94492,153.34,0.0,26779.88,3.98,2019-10-10 21:00:00+00:00,2019,10,10,21,21:00:00,3,0
2019-10-10 22:00:00+00:00,2019-10-11 05:00:00+00:00,2019-10-11T06:00:00-00:00,2019-10-10,23,37.8889,155.34,0.0,24758.07,3.98,2019-10-10 22:00:00+00:00,2019,10,10,22,22:00:00,3,0
